,label,name
17602,17,17602
15027,15,1527
93,0,93
2206,2,2206
168,0,168
7649,7,7649
3665,3,3665
10888,10,10888
7845,7,7845
1189,1,1189
4286,4,4286
868,0,868
14783,14,14783
16270,16,16270
158,0,158
8698,8,8698
13450,13,13450
15568,15,15568
5655,5,5655
12678,12,12678
10895,10,10895
18895,18,18895
16015,16,1615
22246,14,143246
17590,17,17590
19828,19,19828
3366,3,3366
22271,14,143271
11482,11,11482
14859,14,14859
7793,7,7793
468,0,468
11588,11,11588
16765,16,16765
8535,8,8535
7240,7,7240
19636,19,19636
20445,14,141445
20973,14,141973
20661,14,141661
3211,3,3211
18888,18,18888
21719,14,142719
1336,1,1336
4257,4,4257
12795,12,12795
19405,19,19405
8665,8,8665
1632,1,1632
3186,3,3186
4553,4,4553
10558,10,10558
9659,9,9659
15776,15,15776
10021,10,1021
22279,14,143279
11402,11,11402
8281,8,8281
18282,18,18282
18353,18,18353
22760,14,143760
13822,13,13822
10726,10,10726
11110,11,11110
21811,14,142811
11462,11,11462
8806,8,8806
15053,15,1553
22187,14,143187
6751,6,6751
12078,12,1278
5705,5,5705
7367,7,7367
10196,10,10196
1082,1,182
17598,17,17598
1715,1,1715
20982,14,141982
14221,14,14221
10079,10,1079
13743,13,13743
11704,11,11704
374,0,374
12257,12,12257
14471,14,14471
17647,17,17647
18297,18,18297
6016,6,616
6477,6,6477
3597,3,3597
3800,3,3800
19295,19,19295
10014,10,1014
17533,17,17533
14887,14,14887
12229,12,12229
21076,14,142076
17711,17,17711
18063,18,1863
10056,10,1056
841,0,841
61,0,61
9426,9,9426
6539,6,6539
10185,10,10185
6470,6,6470
19511,19,19511
18335,18,18335
16325,16,16325
1458,1,1458
8311,8,8311
14298,14,14298
7753,7,7753
10894,10,10894
16614,16,16614
19575,19,19575
20416,14,141416
18138,18,18138
6178,6,6178
21743,14,142743
18264,18,18264
1483,1,1483
13452,13,13452
22739,14,143739
14615,14,14615
6797,6,6797
11995,11,11995
20066,14,141066
20687,14,141687
11057,11,1157
4211,4,4211
4697,4,4697
6043,6,643
6131,6,6131
14206,14,14206
15495,15,15495
6108,6,6108
12637,12,12637
12233,12,12233
19258,19,19258
17623,17,17623
19687,19,19687
6414,6,6414
10260,10,10260
4080,4,480
17472,17,17472
5408,5,5408
17939,17,17939
3869,3,3869
2085,2,285
2410,2,2410
18558,18,18558
20432,14,141432
877,0,877
16447,16,16447
10617,10,10617
14049,14,1449
19432,19,19432
15784,15,15784
4349,4,4349
18123,18,18123
17461,17,17461
14379,14,14379
1609,1,1609
6351,6,6351
5443,5,5443
8346,8,8346
21404,14,142404
3473,3,3473
5917,5,5917
3119,3,3119
3238,3,3238
18055,18,1855
11806,11,11806
11778,11,11778
7694,7,7694
12351,12,12351
4745,4,4745
9381,9,9381
7247,7,7247
13869,13,13869
15089,15,1589
11904,11,11904
2670,2,2670
22653,14,143653
13929,13,13929
5032,5,532
16181,16,16181
22886,14,143886
20579,14,141579
21548,14,142548
15852,15,15852
16165,16,16165
5946,5,5946
2684,2,2684
1940,1,1940
19501,19,19501
6289,6,6289
10851,10,10851
5621,5,5621
18894,18,18894
20448,14,141448
3625,3,3625
13029,13,1329
18268,18,18268
3713,3,3713
17329,17,17329
22133,14,143133
15729,15,15729
22308,14,143308
10348,10,10348
15179,15,15179
12232,12,12232
20126,14,141126
4382,4,4382
22983,14,143983
6217,6,6217
7554,7,7554
12047,12,1247
11131,11,11131
6278,6,6278
9570,9,9570
12296,12,12296
17009,17,179
19116,19,19116
11579,11,11579
13309,13,13309
15346,15,15346
14275,14,14275
7087,7,787
20190,14,141190
7276,7,7276
8004,8,84
4776,4,4776
16773,16,16773
20958,14,141958
20410,14,141410
18276,18,18276
20232,14,141232
1728,1,1728
4934,4,4934
11458,11,11458
19538,19,19538
5266,5,5266
6463,6,6463
8002,8,82
1499,1,1499
20758,14,141758
21339,14,142339
17759,17,17759
10983,10,10983
21496,14,142496
7234,7,7234
16168,16,16168
13516,13,13516
9798,9,9798
16109,16,16109
20249,14,141249
19,0,19
11083,11,1183
15351,15,15351
19120,19,19120
15030,15,1530
16964,16,16964
2368,2,2368
4222,4,4222
10770,10,10770
4921,4,4921
11487,11,11487
7705,7,7705
2212,2,2212
5346,5,5346
19778,19,19778
19785,19,19785
15531,15,15531
15270,15,15270
2796,2,2796
6785,6,6785
14320,14,14320
17769,17,17769
22615,14,143615
19197,19,19197
22122,14,143122
13943,13,13943
5290,5,5290
20523,14,141523
8914,8,8914
13567,13,13567
5594,5,5594
9738,9,9738
3434,3,3434
3068,3,368
20654,14,141654
11529,11,11529
13760,13,13760
15989,15,15989
11002,11,112
14761,14,14761
18546,18,18546
12801,12,12801
8504,8,8504
15439,15,15439
2965,2,2965
21884,14,142884
18241,18,18241
3268,3,3268
10261,10,10261
12433,12,12433
14355,14,14355
5301,5,5301
8370,8,8370
6557,6,6557
13274,13,13274
20598,14,141598
989,0,989
17407,17,17407
16762,16,16762
13553,13,13553
9017,9,917
20036,14,141036
22701,14,143701
10336,10,10336
13277,13,13277
965,0,965
18650,18,18650
8976,8,8976
21474,14,142474
14311,14,14311
8169,8,8169
16449,16,16449
7695,7,7695
7605,7,7605
11419,11,11419
7774,7,7774
20194,14,141194
6112,6,6112
13103,13,13103
20363,14,141363
5072,5,572
12003,12,123
16750,16,16750
19411,19,19411
7261,7,7261
8019,8,819
12736,12,12736
12348,12,12348
7681,7,7681
11091,11,1191
7223,7,7223
16025,16,1625
9572,9,9572
18958,18,18958
5214,5,5214
19235,19,19235
17223,17,17223
5525,5,5525
11144,11,11144
8843,8,8843
11140,11,11140
4126,4,4126
2535,2,2535
14542,14,14542
6612,6,6612
4226,4,4226
18156,18,18156
18538,18,18538
1650,1,1650
17192,17,17192
1036,1,136
9118,9,9118
462,0,462
4346,4,4346
15980,15,15980
1476,1,1476
3725,3,3725
16857,16,16857
2569,2,2569
2430,2,2430
1611,1,1611
2406,2,2406
8450,8,8450
4458,4,4458
497,0,497
6901,6,6901
17563,17,17563
19621,19,19621
8935,8,8935
10183,10,10183
12625,12,12625
6631,6,6631
3359,3,3359
19995,19,19995
7491,7,7491
17952,17,17952
11819,11,11819
6760,6,6760
6986,6,6986
597,0,597
12593,12,12593
18726,18,18726
5209,5,5209
2699,2,2699
1276,1,1276
19087,19,1987
20248,14,141248
1763,1,1763
4631,4,4631
16128,16,16128
3007,3,37
239,0,239
11855,11,11855
17858,17,17858
6931,6,6931
19523,19,19523
13763,13,13763
16734,16,16734
7515,7,7515
15112,15,15112
17808,17,17808
8037,8,837
12051,12,1251
5226,5,5226
2148,2,2148
18279,18,18279
11443,11,11443
20352,14,141352
21028,14,142028
8996,8,8996
11595,11,11595
3854,3,3854
13016,13,1316
16663,16,16663
2110,2,2110
18400,18,18400
2233,2,2233
21415,14,142415
11273,11,11273
16858,16,16858
14492,14,14492
11856,11,11856
18878,18,18878
12777,12,12777
16916,16,16916
14880,14,14880
6424,6,6424
2642,2,2642
15687,15,15687
2895,2,2895
5357,5,5357
12097,12,1297
16103,16,16103
12468,12,12468
2540,2,2540
20792,14,141792
9909,9,9909
12308,12,12308
22595,14,143595
4559,4,4559
808,0,808
9780,9,9780
2877,2,2877
20739,14,141739
6670,6,6670
21801,14,142801
521,0,521
4173,4,4173
125,0,125
162,0,162
14856,14,14856
11243,11,11243
10259,10,10259
21423,14,142423
20718,14,141718
22232,14,143232
6464,6,6464
4790,4,4790
6911,6,6911
14261,14,14261
3571,3,3571
8421,8,8421
5924,5,5924
10232,10,10232
15959,15,15959
22214,14,143214
13290,13,13290
9559,9,9559
3483,3,3483
21224,14,142224
18496,18,18496
19546,19,19546
15904,15,15904
4648,4,4648
2654,2,2654
20131,14,141131
13890,13,13890
372,0,372
16749,16,16749
18146,18,18146
13435,13,13435
9849,9,9849
10253,10,10253
5173,5,5173
2153,2,2153
11580,11,11580
5589,5,5589
11473,11,11473
10578,10,10578
18195,18,18195
13122,13,13122
18336,18,18336
1074,1,174
22349,14,143349
7994,7,7994
4730,4,4730
4443,4,4443
9461,9,9461
5712,5,5712
13734,13,13734
6449,6,6449
22827,14,143827
18812,18,18812
21535,14,142535
15963,15,15963
10145,10,10145
8669,8,8669
18497,18,18497
1400,1,1400
20355,14,141355
22259,14,143259
1395,1,1395
4167,4,4167
11123,11,11123
5130,5,5130
18406,18,18406
21228,14,142228
22748,14,143748
18065,18,1865
15674,15,15674
12451,12,12451
7259,7,7259
11054,11,1154
10624,10,10624
8273,8,8273
4708,4,4708
16152,16,16152
5465,5,5465
3862,3,3862
10872,10,10872
6984,6,6984
8528,8,8528
4462,4,4462
6856,6,6856
20776,14,141776
724,0,724
22967,14,143967
2681,2,2681
19974,19,19974
12551,12,12551
10199,10,10199
15442,15,15442
4116,4,4116
8082,8,882
10930,10,10930
11352,11,11352
22313,14,143313
13937,13,13937
5820,5,5820
9863,9,9863
6087,6,687
15559,15,15559
22079,14,143079
10669,10,10669
2262,2,2262
7900,7,7900
1929,1,1929
15420,15,15420
10673,10,10673
17913,17,17913
5299,5,5299
9370,9,9370
6616,6,6616
5280,5,5280
11634,11,11634
16960,16,16960
11788,11,11788
5557,5,5557
12446,12,12446
20243,14,141243
4890,4,4890
20672,14,141672
21359,14,142359
6181,6,6181
11266,11,11266
14868,14,14868
5719,5,5719
21932,14,142932
393,0,393
6861,6,6861
19248,19,19248
5860,5,5860
4102,4,4102
4782,4,4782
635,0,635
19386,19,19386
3237,3,3237
4571,4,4571
11418,11,11418
7298,7,7298
10955,10,10955
2472,2,2472
20306,14,141306
19592,19,19592
22539,14,143539
19817,19,19817
21274,14,142274
13713,13,13713
14581,14,14581
14633,14,14633
21906,14,142906
3219,3,3219
5063,5,563
5169,5,5169
20503,14,141503
16394,16,16394
344,0,344
17182,17,17182
19608,19,19608
2181,2,2181
10460,10,10460
15722,15,15722
16205,16,16205
19602,19,19602
3332,3,3332
1296,1,1296
11224,11,11224
12367,12,12367
13346,13,13346
9991,9,9991
13051,13,1351
14006,14,146
19005,19,195
5693,5,5693
16443,16,16443
7840,7,7840
15234,15,15234
5463,5,5463
21767,14,142767
20047,14,141047
94,0,94
10320,10,10320
19734,19,19734
15355,15,15355
20271,14,141271
16372,16,16372
6211,6,6211
7266,7,7266
10608,10,10608
10652,10,10652
21881,14,142881
10884,10,10884
357,0,357
20412,14,141412
7564,7,7564
6789,6,6789
5513,5,5513
22816,14,143816
10339,10,10339
4750,4,4750
1517,1,1517
2205,2,2205
14360,14,14360
15547,15,15547
16227,16,16227
19798,19,19798
19217,19,19217
5636,5,5636
6999,6,6999
12507,12,12507
11871,11,11871
5763,5,5763
15335,15,15335
3894,3,3894
17372,17,17372
11285,11,11285
2906,2,2906
1719,1,1719
18887,18,18887
9014,9,914
12121,12,12121
22694,14,143694
20075,14,141075
19224,19,19224
14977,14,14977
19187,19,19187
19561,19,19561
5261,5,5261
4097,4,497
19839,19,19839
9895,9,9895
17718,17,17718
9107,9,9107
59,0,59
2967,2,2967
19909,19,19909
10862,10,10862
1855,1,1855
2323,2,2323
6849,6,6849
11717,11,11717
12674,12,12674
16896,16,16896
18386,18,18386
17605,17,17605
6952,6,6952
2774,2,2774
13598,13,13598
1384,1,1384
14660,14,14660
12315,12,12315
4414,4,4414
14916,14,14916
5335,5,5335
11946,11,11946
20329,14,141329
17154,17,17154
14192,14,14192
12703,12,12703
7698,7,7698
19746,19,19746
22371,14,143371
22682,14,143682
2042,2,242
21079,14,142079
17056,17,1756
492,0,492
14796,14,14796
16783,16,16783
3435,3,3435
12558,12,12558
14017,14,1417
5965,5,5965
12898,12,12898
13010,13,1310
1194,1,1194
5566,5,5566
12609,12,12609
9827,9,9827
10241,10,10241
454,0,454
10252,10,10252
18462,18,18462
21761,14,142761
16769,16,16769
3917,3,3917
21869,14,142869
14972,14,14972
22711,14,143711
1052,1,152
20572,14,141572
11555,11,11555
19204,19,19204
7625,7,7625
6341,6,6341
20323,14,141323
1976,1,1976
21390,14,142390
6874,6,6874
7092,7,792
5150,5,5150
15288,15,15288
9782,9,9782
8374,8,8374
3608,3,3608
22233,14,143233
2849,2,2849
3382,3,3382
19002,19,192
1775,1,1775
12684,12,12684
18735,18,18735
7330,7,7330
14614,14,14614
16446,16,16446
3683,3,3683
21506,14,142506
17402,17,17402
22014,14,143014
4719,4,4719
17697,17,17697
18897,18,18897
8300,8,8300
7020,7,720
19268,19,19268
2436,2,2436
1711,1,1711
16649,16,16649
5830,5,5830
3777,3,3777
17193,17,17193
19249,19,19249
6381,6,6381
14829,14,14829
17008,17,178
3686,3,3686
513,0,513
6433,6,6433
22916,14,143916
12110,12,12110
5914,5,5914
2959,2,2959
19966,19,19966
9189,9,9189
20140,14,141140
14301,14,14301
16110,16,16110
9026,9,926
13744,13,13744
15176,15,15176
7742,7,7742
4853,4,4853
3926,3,3926
8404,8,8404
4191,4,4191
16797,16,16797
13911,13,13911
21165,14,142165
15427,15,15427
20612,14,141612
17695,17,17695
21335,14,142335
13790,13,13790
5106,5,5106
7873,7,7873
7364,7,7364
12181,12,12181
7670,7,7670
9651,9,9651
15863,15,15863
1905,1,1905
337,0,337
8197,8,8197
1521,1,1521
9411,9,9411
12918,12,12918
19243,19,19243
10173,10,10173
9515,9,9515
14812,14,14812
268,0,268
19244,19,19244
2889,2,2889
14346,14,14346
2934,2,2934
19617,19,19617
10738,10,10738
8153,8,8153
21473,14,142473
20783,14,141783
12654,12,12654
15284,15,15284
9301,9,9301
5695,5,5695
10530,10,10530
14684,14,14684
10997,10,10997
19611,19,19611
7995,7,7995
19273,19,19273
9173,9,9173
20151,14,141151
12680,12,12680
22355,14,143355
2861,2,2861
19134,19,19134
18256,18,18256
795,0,795
9624,9,9624
6671,6,6671
5697,5,5697
3202,3,3202
15539,15,15539
6936,6,6936
21193,14,142193
14659,14,14659
12070,12,1270
3962,3,3962
16467,16,16467
17304,17,17304
16571,16,16571
12663,12,12663
5747,5,5747
11816,11,11816
19870,19,19870
10762,10,10762
14377,14,14377
7141,7,7141
10787,10,10787
19208,19,19208
1329,1,1329
12833,12,12833
8702,8,8702
13260,13,13260
4634,4,4634
6206,6,6206
16037,16,1637
3080,3,380
5279,5,5279
18862,18,18862
6495,6,6495
107,0,107
1587,1,1587
8382,8,8382
17131,17,17131
19420,19,19420
15308,15,15308
16501,16,16501
2608,2,2608
13099,13,1399
18671,18,18671
20268,14,141268
13779,13,13779
21593,14,142593
1327,1,1327
1645,1,1645
6168,6,6168
13615,13,13615
8292,8,8292
15566,15,15566
3980,3,3980
2009,2,29
13570,13,13570
4059,4,459
22735,14,143735
22270,14,143270
1172,1,1172
11468,11,11468
9580,9,9580
11425,11,11425
15841,15,15841
17916,17,17916
502,0,502
8753,8,8753
18301,18,18301
21848,14,142848
14551,14,14551
11194,11,11194
15622,15,15622
895,0,895
12477,12,12477
1562,1,1562
7531,7,7531
9627,9,9627
13812,13,13812
897,0,897
18186,18,18186
15823,15,15823
8009,8,89
8781,8,8781
9734,9,9734
5915,5,5915
10718,10,10718
7347,7,7347
6717,6,6717
22708,14,143708
2502,2,2502
12542,12,12542
14725,14,14725
3261,3,3261
18983,18,18983
18408,18,18408
11792,11,11792
11998,11,11998
20870,14,141870
6031,6,631
13444,13,13444
15590,15,15590
6781,6,6781
3568,3,3568
13170,13,13170
7282,7,7282
1377,1,1377
9109,9,9109
5795,5,5795
18581,18,18581
3215,3,3215
15349,15,15349
5040,5,540
22860,14,143860
16246,16,16246
14328,14,14328
2676,2,2676
21870,14,142870
15743,15,15743
22391,14,143391
22173,14,143173
4182,4,4182
3231,3,3231
4358,4,4358
17581,17,17581
6957,6,6957
903,0,903
10024,10,1024
4531,4,4531
13377,13,13377
21879,14,142879
6340,6,6340
3336,3,3336
2259,2,2259
16199,16,16199
16778,16,16778
5105,5,5105
900,0,900
14897,14,14897
11638,11,11638
12705,12,12705
6964,6,6964
8519,8,8519
3987,3,3987
283,0,283
9578,9,9578
19657,19,19657
22724,14,143724
5197,5,5197
20521,14,141521
20850,14,141850
18425,18,18425
17653,17,17653
18825,18,18825
18230,18,18230
4896,4,4896
21183,14,142183
12677,12,12677
22370,14,143370
17658,17,17658
13972,13,13972
4025,4,425
21410,14,142410
4084,4,484
5102,5,5102
10944,10,10944
4970,4,4970
8655,8,8655
11764,11,11764
2558,2,2558
10958,10,10958
11646,11,11646
16263,16,16263
2161,2,2161
21950,14,142950
5791,5,5791
11577,11,11577
5466,5,5466
2220,2,2220
19595,19,19595
6801,6,6801
17565,17,17565
14504,14,14504
5338,5,5338
16912,16,16912
13498,13,13498
4086,4,486
19436,19,19436
5030,5,530
10111,10,10111
13197,13,13197
8148,8,8148
14403,14,14403
7764,7,7764
18549,18,18549
18885,18,18885
10195,10,10195
3975,3,3975
11088,11,1188
17318,17,17318
21141,14,142141
2923,2,2923
20059,14,141059
10300,10,10300
3797,3,3797
9989,9,9989
20296,14,141296
10791,10,10791
18498,18,18498
19664,19,19664
4145,4,4145
12721,12,12721
10066,10,1066
9272,9,9272
21467,14,142467
18657,18,18657
8210,8,8210
19162,19,19162
10745,10,10745
11024,11,1124
1784,1,1784
7073,7,773
21449,14,142449
19222,19,19222
15617,15,15617
14997,14,14997
16933,16,16933
10882,10,10882
17634,17,17634
20381,14,141381
12497,12,12497
10098,10,1098
6811,6,6811
22674,14,143674
20017,14,141017
8334,8,8334
2695,2,2695
7486,7,7486
4163,4,4163
12741,12,12741
602,0,602
5498,5,5498
10025,10,1025
8963,8,8963
11372,11,11372
12372,12,12372
9617,9,9617
17737,17,17737
16458,16,16458
973,0,973
3904,3,3904
12796,12,12796
17620,17,17620
17227,17,17227
1365,1,1365
8816,8,8816
11560,11,11560
1685,1,1685
3037,3,337
12750,12,12750
8537,8,8537
19901,19,19901
7187,7,7187
12831,12,12831
20496,14,141496
15759,15,15759
3826,3,3826
19873,19,19873
21966,14,142966
7051,7,751
4439,4,4439
24,0,24
6933,6,6933
9140,9,9140
14078,14,1478
20008,14,141008
22632,14,143632
20386,14,141386
21459,14,142459
12104,12,12104
13632,13,13632
13524,13,13524
9967,9,9967
11003,11,113
3029,3,329
12209,12,12209
19851,19,19851
14107,14,14107
12405,12,12405
19679,19,19679
10332,10,10332
8538,8,8538
8250,8,8250
9253,9,9253
13861,13,13861
2541,2,2541
7636,7,7636
19998,19,19998
10866,10,10866
12891,12,12891
13461,13,13461
5699,5,5699
2908,2,2908
16038,16,1638
6656,6,6656
9892,9,9892
16757,16,16757
12617,12,12617
6436,6,6436
3516,3,3516
4765,4,4765
7031,7,731
3272,3,3272
12664,12,12664
21625,14,142625
8345,8,8345
7833,7,7833
19607,19,19607
12727,12,12727
20641,14,141641
17136,17,17136
13220,13,13220
11791,11,11791
22546,14,143546
4309,4,4309
7416,7,7416
1263,1,1263
18599,18,18599
4421,4,4421
19196,19,19196
10912,10,10912
6534,6,6534
4375,4,4375
8568,8,8568
18062,18,1862
22298,14,143298
3071,3,371
21191,14,142191
2438,2,2438
2303,2,2303
6098,6,698
305,0,305
1814,1,1814
16862,16,16862
8536,8,8536
9247,9,9247
18225,18,18225
20917,14,141917
2845,2,2845
323,0,323
620,0,620
4844,4,4844
5897,5,5897
11575,11,11575
14445,14,14445
18174,18,18174
13931,13,13931
8254,8,8254
19202,19,19202
926,0,926
22619,14,143619
20000,14,141000
20419,14,141419
22109,14,143109
6626,6,6626
20466,14,141466
15077,15,1577
21934,14,142934
17576,17,17576
7596,7,7596
4810,4,4810
15773,15,15773
10993,10,10993
1441,1,1441
18089,18,1889
13758,13,13758
18595,18,18595
17520,17,17520
14258,14,14258
5949,5,5949
16075,16,1675
17019,17,1719
17548,17,17548
14244,14,14244
11780,11,11780
21502,14,142502
212,0,212
823,0,823
7193,7,7193
1180,1,1180
9982,9,9982
9778,9,9778
2565,2,2565
6590,6,6590
13499,13,13499
6547,6,6547
1961,1,1961
4532,4,4532
5665,5,5665
1568,1,1568
13042,13,1342
18668,18,18668
14991,14,14991
12438,12,12438
11847,11,11847
19121,19,19121
14904,14,14904
20101,14,141101
18368,18,18368
9601,9,9601
235,0,235
10220,10,10220
19804,19,19804
9660,9,9660
9292,9,9292
1771,1,1771
13585,13,13585
13644,13,13644
4623,4,4623
8847,8,8847
1256,1,1256
14319,14,14319
14432,14,14432
11650,11,11650
10403,10,10403
8652,8,8652
3903,3,3903
6690,6,6690
8834,8,8834
17305,17,17305
19332,19,19332
17186,17,17186
15702,15,15702
9802,9,9802
4045,4,445
6432,6,6432
1907,1,1907
14716,14,14716
20368,14,141368
21714,14,142714
1858,1,1858
21626,14,142626
15636,15,15636
17141,17,17141
3633,3,3633
19443,19,19443
22465,14,143465
7881,7,7881
6862,6,6862
14482,14,14482
1311,1,1311
6890,6,6890
6704,6,6704
14803,14,14803
2779,2,2779
20252,14,141252
7429,7,7429
1555,1,1555
11613,11,11613
19437,19,19437
1552,1,1552
20178,14,141178
6835,6,6835
12850,12,12850
5317,5,5317
934,0,934
11642,11,11642
14150,14,14150
9082,9,982
19555,19,19555
2494,2,2494
19468,19,19468
3685,3,3685
21844,14,142844
12662,12,12662
18111,18,18111
1292,1,1292
15535,15,15535
12234,12,12234
22076,14,143076
1947,1,1947
12860,12,12860
19389,19,19389
10541,10,10541
8217,8,8217
20053,14,141053
11549,11,11549
18820,18,18820
2032,2,232
17552,17,17552
22222,14,143222
13049,13,1349
10964,10,10964
3386,3,3386
12667,12,12667
7790,7,7790
8054,8,854
1445,1,1445
22626,14,143626
5628,5,5628
17470,17,17470
10991,10,10991
937,0,937
7181,7,7181
7747,7,7747
21024,14,142024
6543,6,6543
16754,16,16754
342,0,342
15450,15,15450
22692,14,143692
19431,19,19431
15926,15,15926
15120,15,15120
19321,19,19321
18320,18,18320
9049,9,949
13985,13,13985
10274,10,10274
11295,11,11295
7852,7,7852
14142,14,14142
6582,6,6582
990,0,990
21622,14,142622
21965,14,142965
20929,14,141929
15695,15,15695
21370,14,142370
10436,10,10436
21385,14,142385
1856,1,1856
22926,14,143926
19049,19,1949
19902,19,19902
14907,14,14907
19216,19,19216
16688,16,16688
17612,17,17612
14851,14,14851
10903,10,10903
11551,11,11551
7279,7,7279
3302,3,3302
7975,7,7975
20044,14,141044
2795,2,2795
4923,4,4923
1738,1,1738
11833,11,11833
8145,8,8145
21309,14,142309
20645,14,141645
14788,14,14788
19167,19,19167
9364,9,9364
12973,12,12973
11506,11,11506
5981,5,5981
14147,14,14147
3671,3,3671
6475,6,6475
20769,14,141769
5247,5,5247
12077,12,1277
9003,9,93
16084,16,1684
2489,2,2489
20172,14,141172
21190,14,142190
22978,14,143978
17194,17,17194
13626,13,13626
1321,1,1321
3947,3,3947
13541,13,13541
6409,6,6409
6935,6,6935
21839,14,142839
6575,6,6575
4557,4,4557
15899,15,15899
19261,19,19261
15266,15,15266
17817,17,17817
14862,14,14862
3545,3,3545
4075,4,475
14126,14,14126
18190,18,18190
15173,15,15173
977,0,977
18744,18,18744
8195,8,8195
18845,18,18845
9001,9,91
13154,13,13154
22655,14,143655
5802,5,5802
14421,14,14421
12719,12,12719
22972,14,143972
21239,14,142239
8076,8,876
6210,6,6210
17198,17,17198
2125,2,2125
17477,17,17477
22194,14,143194
15567,15,15567
4927,4,4927
2383,2,2383
11137,11,11137
18419,18,18419
17118,17,17118
16787,16,16787
13788,13,13788
11345,11,11345
11239,11,11239
1962,1,1962
1616,1,1616
3808,3,3808
16710,16,16710
21942,14,142942
4029,4,429
17127,17,17127
932,0,932
21604,14,142604
552,0,552
9000,9,90
11138,11,11138
8720,8,8720
22998,14,143998
17384,17,17384
5203,5,5203
6537,6,6537
21081,14,142081
19850,19,19850
9724,9,9724
6063,6,663
7780,7,7780
9914,9,9914
22429,14,143429
20001,14,141001
14454,14,14454
4470,4,4470
11230,11,11230
4252,4,4252
8905,8,8905
13472,13,13472
11975,11,11975
14989,14,14989
2163,2,2163
17374,17,17374
1912,1,1912
17554,17,17554
2738,2,2738
22302,14,143302
3152,3,3152
13902,13,13902
1807,1,1807
10254,10,10254
6937,6,6937
14467,14,14467
12490,12,12490
4552,4,4552
8970,8,8970
9090,9,990
5771,5,5771
9872,9,9872
21681,14,142681
17467,17,17467
5722,5,5722
1031,1,131
590,0,590
9550,9,9550
12419,12,12419
18915,18,18915
4388,4,4388
3584,3,3584
21307,14,142307
5962,5,5962
17560,17,17560
6680,6,6680
17081,17,1781
13307,13,13307
15017,15,1517
12365,12,12365
188,0,188
2748,2,2748
16636,16,16636
2058,2,258
16766,16,16766
8130,8,8130
11158,11,11158
7211,7,7211
14121,14,14121
21470,14,142470
4085,4,485
16554,16,16554
16374,16,16374
15816,15,15816
13674,13,13674
7749,7,7749
20107,14,141107
898,0,898
22993,14,143993
12675,12,12675
8024,8,824
21854,14,142854
12275,12,12275
10740,10,10740
4840,4,4840
21655,14,142655
21368,14,142368
13700,13,13700
4204,4,4204
17032,17,1732
123,0,123
9668,9,9668
928,0,928
8424,8,8424
20911,14,141911
21571,14,142571
22499,14,143499
7758,7,7758
14255,14,14255
3531,3,3531
2918,2,2918
14395,14,14395
7178,7,7178
17562,17,17562
1469,1,1469
1205,1,1205
16652,16,16652
2969,2,2969
9986,9,9986
5786,5,5786
8750,8,8750
17355,17,17355
284,0,284
9203,9,9203
6501,6,6501
14498,14,14498
918,0,918
409,0,409
3789,3,3789
19697,19,19697
7309,7,7309
8988,8,8988
17613,17,17613
15170,15,15170
77,0,77
21702,14,142702
22773,14,143773
4433,4,4433
3998,3,3998
7877,7,7877
20423,14,141423
3050,3,350
15706,15,15706
5842,5,5842
6899,6,6899
11433,11,11433
5449,5,5449
6484,6,6484
5758,5,5758
12758,12,12758
20807,14,141807
11085,11,1185
6520,6,6520
21221,14,142221
18874,18,18874
693,0,693
10657,10,10657
10413,10,10413
13876,13,13876
9274,9,9274
3727,3,3727
21636,14,142636
19991,19,19991
16043,16,1643
16794,16,16794
18307,18,18307
10394,10,10394
16628,16,16628
2910,2,2910
12734,12,12734
2981,2,2981
18609,18,18609
7186,7,7186
718,0,718
8703,8,8703
20790,14,141790
19020,19,1920
15271,15,15271
14677,14,14677
21865,14,142865
14230,14,14230
2635,2,2635
13303,13,13303
18974,18,18974
14271,14,14271
21587,14,142587
10061,10,1061
14431,14,14431
15727,15,15727
18570,18,18570
17900,17,17900
11167,11,11167
1161,1,1161
1536,1,1536
4475,4,4475
12162,12,12162
22802,14,143802
14348,14,14348
21119,14,142119
5249,5,5249
7481,7,7481
9160,9,9160
8155,8,8155
16048,16,1648
20078,14,141078
11475,11,11475
4979,4,4979
3019,3,319
5574,5,5574
13673,13,13673
14988,14,14988
22973,14,143973
6623,6,6623
3371,3,3371
17113,17,17113
15903,15,15903
3770,3,3770
2780,2,2780
15579,15,15579
19913,19,19913
583,0,583
2844,2,2844
18530,18,18530
2208,2,2208
9437,9,9437
15545,15,15545
16926,16,16926
6955,6,6955
423,0,423
16559,16,16559
14324,14,14324
21686,14,142686
9697,9,9697
18555,18,18555
9681,9,9681
4902,4,4902
11767,11,11767
16153,16,16153
8291,8,8291
7477,7,7477
7462,7,7462
20608,14,141608
682,0,682
18486,18,18486
21408,14,142408
14383,14,14383
17800,17,17800
2350,2,2350
13163,13,13163
12626,12,12626
7978,7,7978
21072,14,142072
17625,17,17625
291,0,291
18117,18,18117
13857,13,13857
5836,5,5836
18288,18,18288
12182,12,12182
2513,2,2513
17870,17,17870
22509,14,143509
21665,14,142665
5003,5,53
16192,16,16192
8091,8,891
6993,6,6993
21820,14,142820
20465,14,141465
4929,4,4929
2282,2,2282
6747,6,6747
6807,6,6807
19619,19,19619
7521,7,7521
20144,14,141144
13728,13,13728
556,0,556
5526,5,5526
19225,19,19225
5521,5,5521
19773,19,19773
17066,17,1766
9962,9,9962
22004,14,143004
